28526	1.0
281375	1.0
2719119	1.0
2705032	1.0
2687316	1.0
2676443	1.0
2656760	1.0
265458	1.0
2575923	1.0
2565932	1.0
2562524	1.0
255248	1.0
253239	1.0
2528593	1.0
2511993	1.0
2511055	1.0
2509718	1.0
2493111	1.0
2486011	1.0
2479367	1.0
2448454	1.0
2419603	1.0
2203724	1.0
2201156	1.0
214856	1.0
211228	1.0
2069352	1.0
2069292	1.0
2058332	1.0
2026742	1.0
2015799	1.0
2012495	1.0
1986859	1.0
1970474	1.0
1954172	1.0
1913988	1.0
1907666	1.0
1907412	1.0
1899430	1.0
1895706	1.0
181675	1.0
1798155	1.0
1797940	1.0
1775559	1.0
176857	1.0
174628	1.0
174	1.0
170720	1.0
1701325	1.0
1692	1.0
1681	1.0
1680	1.0
1653207	1.0
1639	1.0
1631247	1.0
1623	1.0
1622	1.0
1621259	1.0
1620	1.0
1619234	1.0
161879	1.0
159749	1.0
1597	1.0
1590	1.0
1579	1.0
157538	1.0
1566282	1.0
1550073	1.0
1515746	1.0
1510841	1.0
1472719	1.0
137591	1.0
137357	1.0
133901	1.0
13123	1.0
1251	1.0
1247	1.0
1243662	1.0
1232801	1.0
1193512	1.0
1162706	1.0
1159321	1.0
108931	1.0
106335	1.0
104452	1.0
104098	1.0
102107	1.0
100468	1.0
