1218508	9990.0
7460	4974.0
1686310	3621.0
1196095	3489.0
1684	2981.0
207650	2103.0
132113	1586.0
2745119	1567.0
2050976	1439.0
103933	1438.0
470	1412.0
2745120	1375.0
1196083	1219.0
1218492	1150.0
1631	833.0
7461	781.0
182803	768.0
2705177	741.0
40302	737.0
109461	702.0
1218507	660.0
1267021	651.0
166423	574.0
1970738	450.0
2745121	406.0
1100043	379.0
303541	354.0
192012	338.0
2170413	304.0
516756	291.0
151549	291.0
1545702	265.0
86971	219.0
38018	180.0
7463	168.0
1545701	158.0
7462	149.0
1394175	144.0
1394176	138.0
1218506	132.0
1691	106.0
407821	105.0
441921	102.0
2202564	100.0
1218493	100.0
2069350	95.0
1687	93.0
597456	91.0
30195	89.0
7070	79.0
1218494	76.0
57577	71.0
1505727	67.0
1303590	67.0
28612	66.0
561572	62.0
2069347	58.0
506608	57.0
7245	56.0
300112	56.0
1970465	55.0
2069346	54.0
178035	54.0
456900	48.0
2478912	45.0
2025113	45.0
2025114	44.0
5949	43.0
35608	43.0
4265	41.0
562	40.0
7227	39.0
148814	39.0
1658766	38.0
34720	37.0
105785	36.0
66420	35.0
34305	35.0
59916	33.0
104421	32.0
709323	31.0
471704	31.0
2747534	30.0
948	28.0
686666	28.0
2705033	27.0
2015173	27.0
3656	26.0
197152	26.0
147802	26.0
9606	25.0
3880	25.0
1586267	25.0
156304	25.0
74649	24.0
2570926	24.0
2448451	24.0
206403	24.0
3870	23.0
373638	23.0
2713247	23.0
2705034	23.0
143995	23.0
47770	22.0
411798	21.0
34504	21.0
2069348	20.0
115081	20.0
91411	19.0
610380	19.0
3821	19.0
4232	18.0
216816	18.0
1505723	18.0
4039	17.0
473952	16.0
3900	16.0
2676440	16.0
220714	16.0
1747	16.0
2756	15.0
1584	15.0
1313	15.0
1311	15.0
7264	14.0
67767	14.0
1219383	14.0
1219382	14.0
6973	13.0
638619	13.0
34674	13.0
2094261	13.0
157463	13.0
1351	13.0
103372	13.0
307492	12.0
2676449	12.0
1596	12.0
121225	12.0
5297	11.0
520822	11.0
307491	11.0
283737	11.0
174628	11.0
7370	10.0
727	10.0
679249	10.0
609295	10.0
47715	10.0
471511	10.0
4081	10.0
3848	10.0
33968	10.0
2676439	10.0
1587	10.0
157652	10.0
1496	10.0
1246	10.0
874455	9.0
77133	9.0
7229	9.0
7102	9.0
6339	9.0
28901	9.0
2676445	9.0
267555	9.0
2066515	9.0
1528099	9.0
1505866	9.0
1296538	9.0
1280	9.0
1251	9.0
1218495	9.0
78345	8.0
487	8.0
33960	8.0
1680	8.0
1437190	8.0
1293831	8.0
872327	7.0
76775	7.0
743375	7.0
573	7.0
36087	7.0
2419772	7.0
2026795	7.0
1970471	7.0
189913	7.0
1679467	7.0
1601	7.0
1352	7.0
1314	7.0
1252	7.0
1247	7.0
1244	7.0
109790	7.0
866801	6.0
74645	6.0
7425	6.0
7234	6.0
712124	6.0
56459	6.0
449659	6.0
4236	6.0
4170	6.0
29760	6.0
287	6.0
2676448	6.0
2509004	6.0
2070537	6.0
2069353	6.0
203908	6.0
2027860	6.0
1681194	6.0
1681	6.0
1679466	6.0
158787	6.0
1525360	6.0
1462733	6.0
1403932	6.0
1245	6.0
1070421	6.0
1000413	6.0
9544	5.0
76193	5.0
7375	5.0
7232	5.0
69319	5.0
6293	5.0
548	5.0
3818	5.0
3816	5.0
37344	5.0
35883	5.0
355587	5.0
35525	5.0
2705037	5.0
2676443	5.0
2511055	5.0
2511054	5.0
2486011	5.0
2012495	5.0
164546	5.0
1600	5.0
1597	5.0
9545	4.0
9541	4.0
866564	4.0
76773	4.0
7038	4.0
670	4.0
6579	4.0
649756	4.0
645	4.0
6334	4.0
6279	4.0
593090	4.0
584	4.0
569	4.0
543379	4.0
51201	4.0
479936	4.0
47621	4.0
472368	4.0
46969	4.0
454923	4.0
434464	4.0
42157	4.0
42155	4.0
394935	4.0
38293	4.0
3755	4.0
3634	4.0
36330	4.0
35885	4.0
35703	4.0
33905	4.0
33114	4.0
29461	4.0
2715675	4.0
2705031	4.0
2656761	4.0
2493120	4.0
2083017	4.0
2047875	4.0
2038154	4.0
2008380	4.0
192	4.0
1909294	4.0
1891241	4.0
1871086	4.0
1871066	4.0
1868660	4.0
1796922	4.0
1694	4.0
1652	4.0
161934	4.0
1599	4.0
1598	4.0
1580	4.0
155866	4.0
1535	4.0
1505726	4.0
1403935	4.0
137838	4.0
136037	4.0
1358	4.0
1318	4.0
1307	4.0
1208583	4.0
756892	3.0
747	3.0
64791	3.0
57918	3.0
455371	3.0
392566	3.0
3917	3.0
3827	3.0
305	3.0
29058	3.0
2713246	3.0
2653176	3.0
